"species","region","minimum.age","maximum.age","family","Site"
"Archaeobelodon filholi","Eurasia",12.85,14.2,"Gomphotheriidae",261
"Archaeobelodon filholi","Eurasia",12.85,14.2,"Gomphotheriidae",131
"Archaeobelodon filholi","Eurasia",11.2,12.85,"Gomphotheriidae",818
"Choerolophodon anatolicus","Eurasia",9,11.2,"Gomphotheriidae",819
"Choerolophodon anatolicus","Eurasia",9,11.2,"Gomphotheriidae",820
"Choerolophodon anatolicus","Eurasia",9.428,9.735,"Gomphotheriidae",821
"Choerolophodon anatolicus","Eurasia",9,9.5,"Gomphotheriidae",124
"Choerolophodon anatolicus","Eurasia",9.149,9.428,"Gomphotheriidae",822
"Choerolophodon anatolicus","Eurasia",9.069,9.149,"Gomphotheriidae",125
"Choerolophodon chioticus","Eurasia",14.2,16.4,"Gomphotheriidae",823
"Choerolophodon chioticus","Eurasia",14.2,16.4,"Gomphotheriidae",824
"Choerolophodon corrugatus","Eurasia",17.2,19.5,"Gomphotheriidae",336
"Choerolophodon corrugatus","Eurasia",16.4,17.2,"Gomphotheriidae",337
"Choerolophodon corrugatus","Eurasia",7,11.62,"Gomphotheriidae",825
"Choerolophodon guangheensis","Eurasia",13.5,15,"Gomphotheriidae",826
"Choerolophodon pentelici","Eurasia",9.5,11.2,"Gomphotheriidae",82
"Choerolophodon pentelici","Eurasia",9.5,11.2,"Gomphotheriidae",833
"Choerolophodon pentelici","Eurasia",7.1,9.5,"Gomphotheriidae",85
"Choerolophodon pentelici","Eurasia",8.2,9.5,"Gomphotheriidae",834
"Choerolophodon pentelici","Eurasia",9,9.5,"Gomphotheriidae",835
"Choerolophodon pentelici","Eurasia",8.2,9,"Gomphotheriidae",836
"Choerolophodon pentelici","Eurasia",7,7,"Gomphotheriidae",94
"Choerolophodon pentelici","Eurasia",7.1,9,"Gomphotheriidae",95
"Choerolophodon pentelici","Eurasia",8.16,8.96,"Gomphotheriidae",837
"Choerolophodon pentelici","Eurasia",7.9,8.16,"Gomphotheriidae",838
"Choerolophodon pentelici","Eurasia",7.4,7.9,"Gomphotheriidae",839
"Choerolophodon pentelici","Eurasia",7.4,7.9,"Gomphotheriidae",840
"Choerolophodon pentelici","Eurasia",7.4,7.9,"Gomphotheriidae",98
"Choerolophodon pentelici","Eurasia",9,11.2,"Gomphotheriidae",841
"Choerolophodon pentelici","Eurasia",9,9.5,"Gomphotheriidae",842
"Choerolophodon pentelici","Eurasia",9.428,9.491,"Gomphotheriidae",843
"Choerolophodon pentelici","Eurasia",9.069,9.149,"Gomphotheriidae",844
"Choerolophodon pentelici","Eurasia",8.2,9,"Gomphotheriidae",845
"Choerolophodon pentelici","Eurasia",7.1,9,"Gomphotheriidae",846
"Choerolophodon pentelici","Eurasia",5.3,9,"Gomphotheriidae",847
"Choerolophodon pentelici","Eurasia",8.2,9,"Gomphotheriidae",848
"Choerolophodon pentelici","Eurasia",7.1,8.2,"Gomphotheriidae",849
"Choerolophodon pentelici","Eurasia",7.1,8.2,"Gomphotheriidae",204
"Choerolophodon pentelici","Eurasia",7.1,8.2,"Gomphotheriidae",205
"Choerolophodon pentelici","Eurasia",7.1,8.2,"Gomphotheriidae",206
"Choerolophodon pentelici","Eurasia",7.1,8.2,"Gomphotheriidae",850
"Choerolophodon pentelici","Eurasia",7.1,8.2,"Gomphotheriidae",851
"Choerolophodon pentelici","Eurasia",5.3,8.2,"Gomphotheriidae",852
"Choerolophodon pentelici","Eurasia",7.1,8.2,"Gomphotheriidae",853
"Choerolophodon pentelici","Eurasia",7.1,8.2,"Gomphotheriidae",854
"Choerolophodon pentelici","Eurasia",6.7,7.8,"Gomphotheriidae",855
"Choerolophodon pentelici","Eurasia",6.9,7.2,"Gomphotheriidae",207
"Choerolophodon pentelici","Eurasia",6.9,7.2,"Gomphotheriidae",208
"Choerolophodon pentelici","Eurasia",6.9,7.2,"Gomphotheriidae",856
"Choerolophodon pentelici","Eurasia",6.9,7.2,"Gomphotheriidae",857
"Choerolophodon pentelici","Eurasia",5.3,7.1,"Gomphotheriidae",858
"Choerolophodon pentelici","Eurasia",5.3,7.1,"Gomphotheriidae",859
"Choerolophodon pentelici","Eurasia",5.3,7.1,"Gomphotheriidae",860
"Choerolophodon pentelici","Eurasia",4.2,7.1,"Gomphotheriidae",861
"Choerolophodon pentelici","Eurasia",11.2,12.85,"Gomphotheriidae",862
"Choerolophodon pentelici","Eurasia",7.1,11.2,"Gomphotheriidae",863
"Choerolophodon pentelici","Eurasia",8.2,11.2,"Gomphotheriidae",864
"Choerolophodon pentelici","Eurasia",9,11.2,"Gomphotheriidae",865
"Choerolophodon pentelici","Eurasia",7.1,11.2,"Gomphotheriidae",866
"Choerolophodon pentelici","Eurasia",7.1,11.2,"Gomphotheriidae",867
"Choerolophodon pentelici","Eurasia",7.1,9.88,"Gomphotheriidae",121
"Choerolophodon pentelici","Eurasia",9,9.5,"Gomphotheriidae",123
"Choerolophodon pentelici","Eurasia",8.2,9,"Gomphotheriidae",868
"Choerolophodon pentelici","Eurasia",7.1,9,"Gomphotheriidae",869
"Choerolophodon pentelici","Eurasia",7.1,9,"Gomphotheriidae",870
"Choerolophodon pentelici","Eurasia",8.2,9,"Gomphotheriidae",871
"Choerolophodon pentelici","Eurasia",8.2,9,"Gomphotheriidae",872
"Choerolophodon pentelici","Eurasia",7.1,9,"Gomphotheriidae",873
"Choerolophodon pentelici","Eurasia",8.2,9,"Gomphotheriidae",874
"Choerolophodon pentelici","Eurasia",5.3,9,"Gomphotheriidae",875
"Choerolophodon pentelici","Eurasia",7.1,9,"Gomphotheriidae",876
"Choerolophodon pentelici","Eurasia",8.2,9,"Gomphotheriidae",877
"Choerolophodon pentelici","Eurasia",5.3,9,"Gomphotheriidae",878
"Choerolophodon pentelici","Eurasia",8.2,9,"Gomphotheriidae",879
"Choerolophodon pentelici","Eurasia",7.1,8.2,"Gomphotheriidae",880
"Choerolophodon pentelici","Eurasia",7.1,8.2,"Gomphotheriidae",127
"Choerolophodon pentelici","Eurasia",7.1,8.2,"Gomphotheriidae",881
"Choerolophodon pentelici","Eurasia",7.1,8.2,"Gomphotheriidae",882
